date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202118,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202119,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202120,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202121,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202122,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202123,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202124,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202125,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202126,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202127,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202128,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202129,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202130,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202131,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202132,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202133,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202134,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202135,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202136,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202137,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202138,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202139,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202140,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202141,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202142,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202143,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202144,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202145,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202146,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202147,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202148,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202149,SG,pharmacy,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202052,SG,hospital,0,location,514504,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202053,SG,hospital,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202101,SG,hospital,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202102,SG,hospital,1287,location,514504,1287,NA,0.575,57.49999999999999,47,0.25,0.25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202103,SG,hospital,2681,location,514504,3968,NA,0.564,56.39999999999999,53,0.52,0.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202104,SG,hospital,1634,location,514504,5602,NA,0.127,12.7,27.500000000000004,0.32,1.09,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202105,SG,hospital,934,location,514504,6536,NA,0.135,13.5,24,0.18,1.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202106,SG,hospital,1531,location,514504,8067,NA,0.29,28.999999999999996,24.8,0.3,1.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202107,SG,hospital,1249,location,514504,9316,NA,0.275,27.500000000000004,25.1,0.24,1.81,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202108,SG,hospital,1074,location,514504,10390,NA,0.158,15.8,23.7,0.21,2.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202109,SG,hospital,2177,location,514504,12567,NA,0.164,16.400000000000002,22,0.42,2.44,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202110,SG,hospital,1152,location,514504,13719,NA,0.077,7.7,19,0.22,2.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202111,SG,hospital,1245,location,514504,14964,NA,0.148,14.799999999999999,18.6,0.24,2.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202112,SG,hospital,1147,location,514504,16111,NA,0.105,10.5,17.599999999999998,0.22,3.13,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202113,SG,hospital,1497,location,514504,17608,NA,0.16,16,17.5,0.29,3.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202114,SG,hospital,705,location,514504,18313,NA,0.044,4.3999999999999995,15.7,0.14,3.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202115,SG,hospital,721,location,514504,19034,NA,0.043,4.3,14.2,0.14,3.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202116,SG,hospital,743,location,514504,19777,NA,0.041,4.1000000000000005,13,0.14,3.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202117,SG,hospital,882,location,514504,20659,NA,0.042,4.2,11.899999999999999,0.17,4.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202118,SG,hospital,688,location,514504,21347,NA,0.036,3.5999999999999996,11.1,0.13,4.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202119,SG,hospital,368,location,514504,21715,NA,0.016,1.6,10.100000000000001,0.07,4.22,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202120,SG,hospital,544,location,514504,22259,NA,0.019,1.9,9.1,0.11,4.33,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202121,SG,hospital,410,location,514504,22669,NA,0.014,1.4000000000000001,8.3,0.08,4.41,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202122,SG,hospital,211,location,514504,22880,NA,0.007,0.7000000000000001,7.5,0.04,4.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202123,SG,hospital,256,location,514504,23136,NA,0.008,0.8,6.9,0.05,4.5,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202124,SG,hospital,148,location,514504,23284,NA,0.005,0.5,6.4,0.03,4.53,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202125,SG,hospital,232,location,514504,23516,NA,0.008,0.8,6,0.05,4.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202126,SG,hospital,193,location,514504,23709,NA,0.007,0.7000000000000001,5.6000000000000005,0.04,4.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202127,SG,hospital,9,location,514504,23718,NA,0,0,5.4,0,4.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202128,SG,hospital,33,location,514504,23751,NA,0.002,0.2,5.2,0.01,4.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202129,SG,hospital,8,location,514504,23759,NA,0.001,0.1,5.1,0,4.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202130,SG,hospital,0,location,514504,23759,NA,0,0,5,0,4.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202131,SG,hospital,10,location,514504,23769,NA,0.002,0.2,4.9,0,4.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202132,SG,hospital,16,location,514504,23785,NA,0.003,0.3,4.9,0,4.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202133,SG,hospital,0,location,514504,23785,NA,0,0,4.8,0,4.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202134,SG,hospital,9,location,514504,23794,NA,0.001,0.1,4.8,0,4.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202135,SG,hospital,21,location,514504,23815,NA,0.002,0.2,4.7,0,4.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202136,SG,hospital,18,location,514504,23833,NA,0.002,0.2,4.6,0,4.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202137,SG,hospital,45,location,514504,23878,NA,0.005,0.5,4.5,0.01,4.64,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202138,SG,hospital,36,location,514504,23914,NA,0.003,0.3,4.3999999999999995,0.01,4.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202139,SG,hospital,14,location,514504,23928,NA,0.001,0.1,4.3,0,4.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202140,SG,hospital,0,location,514504,23928,NA,0,0,4.3,0,4.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202141,SG,hospital,15,location,514504,23943,NA,0.002,0.2,4.2,0,4.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202142,SG,hospital,0,location,514504,23943,NA,0,0,4.2,0,4.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202143,SG,hospital,5,location,514504,23948,NA,0.001,0.1,4.1000000000000005,0,4.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202144,SG,hospital,3,location,514504,23951,NA,0.001,0.1,4.1000000000000005,0,4.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202145,SG,hospital,0,location,514504,23951,NA,0,0,4.1000000000000005,0,4.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202146,SG,hospital,12,location,514504,23963,NA,0.001,0.1,3.9,0,4.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202147,SG,hospital,94,location,514504,24057,NA,0.006,0.6,3.8,0.02,4.68,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202148,SG,hospital,121,location,514504,24178,NA,0.005,0.5,3.6999999999999997,0.02,4.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202149,SG,hospital,1609,location,514504,25787,NA,0.061,6.1,3.8,0.31,5.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202052,SG,other,0,location,514504,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202053,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202101,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202102,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202103,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202104,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202105,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202106,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202107,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202108,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202109,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202110,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202111,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202112,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202113,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202114,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202115,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202116,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202117,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202118,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202119,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202120,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202121,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202122,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202123,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202124,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202125,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202126,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202127,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202128,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202129,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202130,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202131,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202132,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202133,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202134,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202135,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202136,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202137,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202138,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202139,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202140,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202141,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202142,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202143,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202144,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202145,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202146,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202147,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202148,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202149,SG,other,0,location,514504,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202052,SH,vaccination_centre,0,location,83107,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202053,SH,vaccination_centre,1,location,83107,1,NA,0.009,0.8999999999999999,0.8999999999999999,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202101,SH,vaccination_centre,6,location,83107,7,NA,0.005,0.5,0.5,0.01,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202102,SH,vaccination_centre,496,location,83107,503,NA,0.475,47.5,20.3,0.6,0.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202103,SH,vaccination_centre,986,location,83107,1489,NA,0.645,64.5,37.2,1.19,1.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202104,SH,vaccination_centre,1006,location,83107,2495,NA,0.583,58.3,43.6,1.21,3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202105,SH,vaccination_centre,505,location,83107,3000,NA,0.666,66.60000000000001,46.2,0.61,3.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202106,SH,vaccination_centre,523,location,83107,3523,NA,0.415,41.5,45.5,0.63,4.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202107,SH,vaccination_centre,874,location,83107,4397,NA,0.473,47.3,45.800000000000004,1.05,5.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202108,SH,vaccination_centre,799,location,83107,5196,NA,0.882,88.2,49.5,0.96,6.25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202109,SH,vaccination_centre,1684,location,83107,6880,NA,0.749,74.9,54,2.03,8.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202110,SH,vaccination_centre,292,location,83107,7172,NA,0.39,39,53.1,0.35,8.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202111,SH,vaccination_centre,561,location,83107,7733,NA,1,100,55.00000000000001,0.68,9.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202112,SH,vaccination_centre,1437,location,83107,9170,NA,1,100,59.199999999999996,1.73,11.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202113,SH,vaccination_centre,2378,location,83107,11548,NA,1,100,64.60000000000001,2.86,13.9,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202114,SH,vaccination_centre,1612,location,83107,13160,NA,0.853,85.3,66.60000000000001,1.94,15.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202115,SH,vaccination_centre,3944,location,83107,17104,NA,0.957,95.7,71.6,4.75,20.58,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202116,SH,vaccination_centre,3724,location,83107,20828,NA,0.995,99.5,75.4,4.48,25.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202117,SH,vaccination_centre,4123,location,83107,24951,NA,0.985,98.5,78.4,4.96,30.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202118,SH,vaccination_centre,4110,location,83107,29061,NA,0.864,86.4,79.5,4.95,34.97,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202119,SH,vaccination_centre,4193,location,83107,33254,NA,0.887,88.7,80.5,5.05,40.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202120,SH,vaccination_centre,4995,location,83107,38249,NA,0.929,92.9,81.89999999999999,6.01,46.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202121,SH,vaccination_centre,5086,location,83107,43335,NA,0.986,98.6,83.6,6.12,52.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202122,SH,vaccination_centre,5017,location,83107,48352,NA,0.862,86.2,83.89999999999999,6.04,58.18,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202123,SH,vaccination_centre,4977,location,83107,53329,NA,0.829,82.89999999999999,83.8,5.99,64.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202124,SH,vaccination_centre,4757,location,83107,58086,NA,0.85,85,83.89999999999999,5.72,69.89,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202125,SH,vaccination_centre,3928,location,83107,62014,NA,0.944,94.39999999999999,84.5,4.73,74.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202126,SH,vaccination_centre,3273,location,83107,65287,NA,0.894,89.4,84.7,3.94,78.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202127,SH,vaccination_centre,5050,location,83107,70337,NA,0.908,90.8,85.1,6.08,84.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202128,SH,vaccination_centre,2632,location,83107,72969,NA,0.794,79.4,84.89999999999999,3.17,87.8,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
202129,SH,vaccination_centre,2407,location,83107,75376,NA,0.93,93,85.1,2.9,90.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed
