date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-07-10,moderna,fully_vaccinated,0,49,2387432,0,NA,0.14,0.01,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-11,moderna,fully_vaccinated,0,49,2396123,0,NA,0.14,0.01,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-12,moderna,fully_vaccinated,1,50,2442937,0.04,NA,0.14,0.01,100,16.67,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-13,moderna,fully_vaccinated,0,50,2489558,0,NA,0.29,0.01,0,16.56,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-14,moderna,fully_vaccinated,0,50,2530497,0,NA,0.29,0.01,NA,16.56,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-15,moderna,fully_vaccinated,0,50,2572528,0,NA,0.43,0.02,NA,16.56,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-16,moderna,fully_vaccinated,1,51,2612773,0.04,NA,0.29,0.01,100,16.83,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-17,moderna,fully_vaccinated,0,51,2634431,0,NA,0.29,0.01,NA,16.83,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-18,moderna,fully_vaccinated,1,52,2640249,0.04,NA,0.29,0.01,100,17.11,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-19,moderna,fully_vaccinated,0,52,2682091,0,NA,0.29,0.01,0,16.99,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-20,moderna,fully_vaccinated,0,52,2718141,0,NA,0.29,0.01,0,16.94,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-21,moderna,fully_vaccinated,0,52,2748931,0,NA,0.29,0.01,0,16.77,28.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-22,moderna,fully_vaccinated,0,52,2776769,0,NA,0.29,0.01,0,16.67,21.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-23,moderna,fully_vaccinated,1,53,2805553,0.04,NA,0.29,0.01,100,16.93,21.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-24,moderna,fully_vaccinated,0,53,2821578,0,NA,0.29,0.01,0,16.83,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-25,moderna,fully_vaccinated,1,54,2825005,0.04,NA,0.29,0.01,50,17.03,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-26,moderna,fully_vaccinated,0,54,2849752,0,NA,0.43,0.02,0,16.98,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-27,moderna,fully_vaccinated,0,54,2870086,0,NA,0.57,0.02,NA,16.98,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-28,moderna,fully_vaccinated,0,54,2885874,0,NA,0.71,0.02,0,16.93,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-29,moderna,fully_vaccinated,1,55,2901728,0.03,NA,0.71,0.02,50,17.13,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-30,moderna,fully_vaccinated,2,57,2916716,0.07,NA,0.86,0.03,100,17.65,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-31,moderna,fully_vaccinated,1,58,2921606,0.03,NA,1,0.03,100,17.9,61.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-01,moderna,fully_vaccinated,1,59,2921990,0.03,NA,1,0.03,100,18.15,61.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-02,moderna,fully_vaccinated,1,60,2931778,0.03,NA,0.86,0.03,50,18.35,54.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-03,moderna,fully_vaccinated,1,61,2946064,0.03,NA,0.57,0.02,33.33,18.48,40.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-04,moderna,fully_vaccinated,0,61,2956108,0,NA,0.57,0.02,0,18.37,40.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-05,moderna,fully_vaccinated,0,61,2968007,0,NA,0.43,0.01,0,18.32,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-06,moderna,fully_vaccinated,0,61,2980757,0,NA,0.29,0.01,0,18.26,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-07,moderna,fully_vaccinated,1,62,2984046,0.03,NA,0.29,0.01,100,18.51,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-08,moderna,fully_vaccinated,0,62,2984336,0,NA,0.71,0.02,NA,18.51,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-09,moderna,fully_vaccinated,0,62,2994730,0,NA,1,0.03,0,18.34,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-10,moderna,fully_vaccinated,1,63,3005172,0.03,NA,1.43,0.05,20,18.37,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-11,moderna,fully_vaccinated,3,66,3015518,0.1,NA,1.57,0.05,60,18.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-12,moderna,fully_vaccinated,2,68,3026608,0.07,NA,1.71,0.06,50,19.32,36.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-13,moderna,fully_vaccinated,3,71,3038230,0.1,NA,2.14,0.07,50,19.83,42.55,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-14,moderna,fully_vaccinated,2,73,3041332,0.07,NA,2.29,0.08,50,20.17,43.27,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-15,moderna,fully_vaccinated,1,74,3041493,0.03,NA,2,0.07,25,20.22,37.08,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-16,moderna,fully_vaccinated,3,77,3051398,0.1,NA,1.86,0.06,42.86,20.64,32.31,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-17,moderna,fully_vaccinated,2,79,3060584,0.07,NA,1.43,0.05,25,20.73,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-18,moderna,fully_vaccinated,1,80,3070262,0.03,NA,1.14,0.04,16.67,20.67,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-19,moderna,fully_vaccinated,1,81,3079542,0.03,NA,1.57,0.05,16.67,20.61,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-20,moderna,fully_vaccinated,0,81,3091615,0,NA,1.43,0.05,NA,20.61,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-21,moderna,fully_vaccinated,0,81,3094859,0,NA,1.57,0.05,0,20.45,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-22,moderna,fully_vaccinated,4,85,3095089,0.13,NA,1.43,0.05,80,21.2,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-23,moderna,fully_vaccinated,2,87,3103089,0.06,NA,1.71,0.06,28.57,21.32,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-24,moderna,fully_vaccinated,3,90,3111664,0.1,NA,2,0.06,42.86,21.69,34.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-25,moderna,fully_vaccinated,0,90,3119931,0,NA,2.29,0.07,0,21.48,41.28,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-26,moderna,fully_vaccinated,3,93,3129764,0.1,NA,2.14,0.07,37.5,21.78,44.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-27,moderna,fully_vaccinated,2,95,3141473,0.06,NA,2.14,0.07,50,22.04,43.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-28,moderna,fully_vaccinated,2,97,3145385,0.06,NA,1.86,0.06,50,22.3,40.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-29,moderna,fully_vaccinated,3,100,3145865,0.1,NA,2,0.06,100,22.83,43.21,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-30,moderna,fully_vaccinated,2,102,3151588,0.06,NA,1.86,0.06,25,22.87,42.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-08-31,moderna,fully_vaccinated,1,103,3158435,0.03,NA,1.71,0.05,20,22.84,38.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-01,moderna,fully_vaccinated,1,104,3164681,0.03,NA,1.86,0.06,20,22.81,41.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-02,moderna,fully_vaccinated,2,106,3172111,0.06,NA,1.57,0.05,33.33,22.94,30.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-03,moderna,fully_vaccinated,1,107,3180771,0.03,NA,1.43,0.04,20,22.91,31.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-04,moderna,fully_vaccinated,3,110,3183989,0.09,NA,1.57,0.05,75,23.35,34.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-05,moderna,fully_vaccinated,1,111,3184162,0.03,NA,1.86,0.06,20,23.32,42.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-06,moderna,fully_vaccinated,1,112,3190181,0.03,NA,2,0.06,33.33,23.38,46.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-07,moderna,fully_vaccinated,2,114,3197377,0.06,NA,2.14,0.07,40,23.55,50.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-08,moderna,fully_vaccinated,3,117,3203945,0.09,NA,2,0.06,75,23.98,44.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-09,moderna,fully_vaccinated,3,120,3212329,0.09,NA,2.14,0.07,60,24.34,48.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-10,moderna,fully_vaccinated,2,122,3223810,0.06,NA,2.29,0.07,50,24.55,48.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-11,moderna,fully_vaccinated,2,124,3228993,0.06,NA,2.14,0.07,33.33,24.65,44.8,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-12,moderna,fully_vaccinated,2,126,3229304,0.06,NA,2,0.06,50,24.85,41.22,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-13,moderna,fully_vaccinated,2,128,3236332,0.06,NA,1.71,0.05,28.57,24.9,36.22,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-14,moderna,fully_vaccinated,1,129,3244553,0.03,NA,1.71,0.05,16.67,24.81,34.8,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-15,moderna,fully_vaccinated,2,131,3253134,0.06,NA,1.43,0.04,50,25,30.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-16,moderna,fully_vaccinated,1,132,3263495,0.03,NA,1.43,0.04,25,25,26.97,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-17,moderna,fully_vaccinated,2,134,3276602,0.06,NA,1.71,0.05,40,25.14,30.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-18,moderna,fully_vaccinated,0,134,3281930,0,NA,2.43,0.07,0,24.95,35.45,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-19,moderna,fully_vaccinated,2,136,3282143,0.06,NA,2.57,0.08,28.57,25,34.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-20,moderna,fully_vaccinated,4,140,3289236,0.12,NA,3.29,0.1,50,25.36,43.1,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-21,moderna,fully_vaccinated,6,146,3297607,0.18,NA,3.14,0.1,54.55,25.93,42.15,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-22,moderna,fully_vaccinated,3,149,3305998,0.09,NA,3.14,0.09,42.86,26.14,42.15,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-23,moderna,fully_vaccinated,6,155,3317102,0.18,NA,3,0.09,85.71,26.86,40.92,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-24,moderna,fully_vaccinated,1,156,3331305,0.03,NA,2.57,0.08,33.33,26.9,37.35,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-25,moderna,fully_vaccinated,0,156,3338426,0,NA,1.86,0.06,0,26.85,43.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-26,moderna,fully_vaccinated,1,157,3339021,0.03,NA,1.86,0.06,20,26.79,48.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-27,moderna,fully_vaccinated,1,158,3347789,0.03,NA,1.14,0.03,25,26.78,38.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-28,moderna,fully_vaccinated,1,159,3356931,0.03,NA,1.43,0.04,100,26.9,42.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-29,moderna,fully_vaccinated,3,162,3366120,0.09,NA,1.57,0.05,75,27.23,49.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-09-30,moderna,fully_vaccinated,1,163,3377874,0.03,NA,1.71,0.05,16.67,27.12,53.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-01,moderna,fully_vaccinated,3,166,3391413,0.09,NA,1.86,0.05,60,27.39,53.1,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-02,moderna,fully_vaccinated,1,167,3396819,0.03,NA,2.14,0.06,50,27.47,47.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-03,moderna,fully_vaccinated,2,169,3397736,0.06,NA,1.86,0.05,50,27.61,40.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-04,moderna,fully_vaccinated,2,171,3407467,0.06,NA,2.14,0.06,20,27.49,52.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-05,moderna,fully_vaccinated,3,174,3417686,0.09,NA,2.14,0.06,60,27.75,50.71,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-06,moderna,fully_vaccinated,1,175,3428408,0.03,NA,2.14,0.06,25,27.73,48.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-07,moderna,fully_vaccinated,3,178,3441667,0.09,NA,1.86,0.05,100,28.08,41.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-08,moderna,fully_vaccinated,3,181,3458187,0.09,NA,1.71,0.05,50,28.28,41.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-09,moderna,fully_vaccinated,1,182,3466625,0.03,NA,1.71,0.05,33.33,28.3,39.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-10,moderna,fully_vaccinated,0,182,3467768,0,NA,2.14,0.06,0,28.13,42.54,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-11,moderna,fully_vaccinated,1,183,3479283,0.03,NA,2.43,0.07,20,28.07,38.46,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-12,moderna,fully_vaccinated,3,186,3492220,0.09,NA,2.29,0.07,50,28.27,37.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-13,moderna,fully_vaccinated,4,190,3506850,0.11,NA,2.29,0.07,44.44,28.49,39.41,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-14,moderna,fully_vaccinated,5,195,3521243,0.14,NA,2.43,0.07,71.43,28.93,46.55,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-15,moderna,fully_vaccinated,2,197,3538895,0.06,NA,3,0.08,40,29.01,53.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-16,moderna,fully_vaccinated,1,198,3545925,0.03,NA,3.14,0.09,50,29.07,56.28,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-17,moderna,fully_vaccinated,1,199,3546406,0.03,NA,3.29,0.09,50,29.14,60.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-18,moderna,fully_vaccinated,5,204,3557585,0.14,NA,2.71,0.08,71.43,29.57,52.31,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-19,moderna,fully_vaccinated,4,208,3569652,0.11,NA,2.71,0.08,66.67,29.89,53.74,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-20,moderna,fully_vaccinated,5,213,3580937,0.14,NA,3,0.08,71.43,30.3,50.5,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-21,moderna,fully_vaccinated,1,214,3591826,0.03,NA,3.29,0.09,16.67,30.18,51.92,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-22,moderna,fully_vaccinated,2,216,3604190,0.06,NA,3.43,0.1,50,30.29,52.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-23,moderna,fully_vaccinated,3,219,3610360,0.08,NA,3.14,0.09,27.27,30.25,50.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-24,moderna,fully_vaccinated,3,222,3610844,0.08,NA,2.86,0.08,60,30.45,46.99,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-25,moderna,fully_vaccinated,6,228,3618570,0.17,NA,3.29,0.09,75,30.94,52.77,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-26,moderna,fully_vaccinated,2,230,3626390,0.06,NA,3.43,0.09,50,31.04,56.34,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-27,moderna,fully_vaccinated,3,233,3633763,0.08,NA,3.29,0.09,50,31.19,57.21,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-28,moderna,fully_vaccinated,4,237,3641057,0.11,NA,3,0.08,57.14,31.43,52.21,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-29,moderna,fully_vaccinated,3,240,3650280,0.08,NA,2.29,0.06,75,31.66,46.26,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-30,moderna,fully_vaccinated,2,242,3653480,0.05,NA,2,0.05,33.33,31.68,39.11,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-10-31,moderna,fully_vaccinated,1,243,3653696,0.03,NA,2,0.05,25,31.64,38.09,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-01,moderna,fully_vaccinated,1,244,3656794,0.03,NA,2.57,0.07,33.33,31.65,39.46,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-02,moderna,fully_vaccinated,0,244,3662564,0,NA,2.14,0.06,0,31.28,28.74,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-03,moderna,fully_vaccinated,3,247,3667976,0.08,NA,2.29,0.06,42.86,31.39,31.12,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-04,moderna,fully_vaccinated,8,255,3672796,0.22,NA,2.14,0.06,66.67,31.91,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-05,moderna,fully_vaccinated,0,255,3678977,0,NA,2.43,0.07,0,31.84,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-06,moderna,fully_vaccinated,3,258,3681819,0.08,NA,3,0.08,50,31.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-07,moderna,fully_vaccinated,0,258,3681959,0,NA,3.43,0.09,NA,31.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-08,moderna,fully_vaccinated,3,261,3685898,0.08,NA,2.43,0.07,50,32.1,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-09,moderna,fully_vaccinated,4,265,3689704,0.11,NA,2.86,0.08,40,32.2,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-10,moderna,fully_vaccinated,6,271,3693386,0.16,NA,3,0.08,33.33,32.22,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-11,moderna,fully_vaccinated,1,272,3697052,0.03,NA,3.71,0.1,12.5,32.04,37.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-12,moderna,fully_vaccinated,3,275,3702165,0.08,NA,4.14,0.11,37.5,32.09,37.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-13,moderna,fully_vaccinated,4,279,3704430,0.11,NA,4.29,0.12,50,32.25,38.18,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-14,moderna,fully_vaccinated,5,284,3704597,0.13,NA,4.29,0.12,38.46,32.35,44.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-15,moderna,fully_vaccinated,6,290,3707473,0.16,NA,5,0.13,50,32.58,48.06,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-16,moderna,fully_vaccinated,5,295,3710093,0.13,NA,5,0.13,45.45,32.74,48.06,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-17,moderna,fully_vaccinated,6,301,3712678,0.16,NA,4.86,0.13,75,33.11,44.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-18,moderna,fully_vaccinated,6,307,3715713,0.16,NA,4.57,0.12,40,33.23,44.08,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-19,moderna,fully_vaccinated,3,310,3719697,0.08,NA,4.71,0.13,37.5,33.26,44.63,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-20,moderna,fully_vaccinated,3,313,3721502,0.08,NA,5.14,0.14,27.27,33.19,47.66,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-21,moderna,fully_vaccinated,3,316,3721632,0.08,NA,5.43,0.15,33.33,33.19,44.09,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-22,moderna,fully_vaccinated,7,323,3724073,0.19,NA,5,0.13,53.85,33.47,43.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-23,moderna,fully_vaccinated,8,331,3726309,0.21,NA,5.43,0.15,66.67,33.88,42.82,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-24,moderna,fully_vaccinated,8,339,3728932,0.21,NA,5.29,0.14,50,34.14,42.5,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-25,moderna,fully_vaccinated,3,342,3731266,0.08,NA,5.29,0.14,33.33,34.13,43.09,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-26,moderna,fully_vaccinated,6,348,3734413,0.16,NA,4.71,0.13,35.29,34.15,38.7,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-27,moderna,fully_vaccinated,2,350,3735731,0.05,NA,3.71,0.1,25,34.08,30.6,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-28,moderna,fully_vaccinated,3,353,3735857,0.08,NA,3.14,0.08,37.5,34.11,27.85,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-29,moderna,fully_vaccinated,3,356,3737583,0.08,NA,3,0.08,23.08,33.97,28.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-11-30,moderna,fully_vaccinated,1,357,3739596,0.03,NA,2.43,0.06,10,33.74,29.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-12-01,moderna,fully_vaccinated,4,361,3741684,0.11,NA,2.29,0.06,30.77,33.71,30.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-12-02,moderna,fully_vaccinated,2,363,3743591,0.05,NA,2,0.05,40,33.74,39.6,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-12-03,moderna,fully_vaccinated,2,365,3746442,0.05,NA,NA,NA,40,33.77,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-12-04,moderna,fully_vaccinated,1,366,3747551,0.03,NA,NA,NA,33.33,33.76,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-12-05,moderna,fully_vaccinated,1,367,3747641,0.03,NA,NA,NA,100,33.82,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-01-27,moderna,partially_vaccinated,0,0,80909,0,NA,NA,NA,NA,NA,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-01-28,moderna,partially_vaccinated,0,0,98665,0,NA,NA,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-01-29,moderna,partially_vaccinated,0,0,110274,0,NA,NA,NA,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-01-30,moderna,partially_vaccinated,0,0,NA,NA,NA,0.29,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-01-31,moderna,partially_vaccinated,0,0,NA,NA,NA,0.29,NA,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-02-01,moderna,partially_vaccinated,2,2,119725,1.67,NA,0.43,0.36,66.67,40,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
