date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202118,BS,all,10911,indication,196735,76673,NA,0.999,99.9,100.10000000000001,5.55,38.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,CH,all,450580,indication,8670300,3326756,NA,0.999,99.9,100,5.2,38.37,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,CHFL,all,451951,indication,8709355,3341125,NA,1.0010000000000001,100.1,100,5.19,38.36,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,FL,all,1371,indication,39055,14369,NA,1,100,100,3.51,36.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,FR,all,14918,indication,325496,105336,NA,1,100,100,4.58,32.36,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,GE,all,25273,indication,506343,217237,NA,1.0010000000000001,100.10000000000001,100.1,4.99,42.9,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,GL,all,2200,indication,40851,15992,NA,1.0010000000000001,100.10000000000001,100,5.39,39.15,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,GR,all,8278,indication,200096,80343,NA,1,100,99.9,4.14,40.15,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,JU,all,4250,indication,73709,27017,NA,0.999,99.89999999999999,100.1,5.77,36.65,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,LU,all,23467,indication,416347,155352,NA,0.999,99.9,100.10000000000001,5.64,37.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,NE,all,6024,indication,175894,73561,NA,1,100,99.89999999999999,3.42,41.82,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,NW,all,2496,indication,43520,16929,NA,1,100,99.89999999999999,5.74,38.9,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,OW,all,2207,indication,38108,12880,NA,0.9999999999999999,99.99999999999999,100,5.79,33.8,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,SG,all,19064,indication,514504,191070,NA,1,100,100,3.71,37.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,SH,all,4758,indication,83107,36569,NA,1,100,99.9,5.73,44,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,SO,all,12835,indication,277462,107004,NA,0.999,99.9,99.9,4.63,38.57,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,SZ,all,7524,indication,162157,55131,NA,1,100,100,4.64,34,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,TG,all,13676,indication,282909,103046,NA,1,100,99.9,4.83,36.42,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,TI,all,21359,indication,350986,155657,NA,1,100,99.89999999999999,6.09,44.35,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,UR,all,2804,indication,36819,16282,NA,1,100,100,7.62,44.22,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,VD,all,43307,indication,814762,302530,NA,0.999,99.9,100,5.32,37.13,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,VS,all,16676,indication,348503,135450,NA,1,100,100,4.79,38.87,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,ZG,all,5991,indication,128794,49994,NA,1.0010000000000001,100.10000000000001,100,4.65,38.82,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202118,ZH,all,87903,indication,1553423,555456,NA,1,100,99.9,5.66,35.76,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,AG,all,32716,indication,694072,299730,NA,1,100,99.89999999999999,4.71,43.18,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,AI,all,496,indication,16293,6824,NA,0.999,99.9,100,3.04,41.88,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,AR,all,3050,indication,55309,24169,NA,1,100,99.9,5.51,43.7,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,BE,all,68208,indication,1043132,485160,NA,1,100,100,6.54,46.51,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,BL,all,17098,indication,290969,142932,NA,1,100,100,5.88,49.12,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,BS,all,13918,indication,196735,90591,NA,1,100,100,7.07,46.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,CH,all,467150,indication,8670300,3793906,NA,0.999,99.9,99.9,5.39,43.76,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,CHFL,all,469114,indication,8709355,3810239,NA,1.001,100.10000000000001,100,5.39,43.75,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,FL,all,1964,indication,39055,16333,NA,1,100,100,5.03,41.82,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,FR,all,15599,indication,325496,120935,NA,0.999,99.9,99.89999999999999,4.79,37.15,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,GE,all,29963,indication,506343,247200,NA,1,100,100,5.92,48.82,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,GL,all,1289,indication,40851,17281,NA,1,100.00000000000001,100,3.16,42.3,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,GR,all,10312,indication,200096,90655,NA,1,100,100,5.15,45.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,JU,all,4429,indication,73709,31446,NA,1.001,100.10000000000001,100.10000000000001,6.01,42.66,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,LU,all,23014,indication,416347,178366,NA,1,100,100.1,5.53,42.84,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,NE,all,7386,indication,175894,80947,NA,1,100,100,4.2,46.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,NW,all,2282,indication,43520,19211,NA,1.001,100.1,99.9,5.24,44.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,OW,all,1626,indication,38108,14506,NA,1.0010000000000001,100.10000000000001,100.1,4.27,38.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,SG,all,22805,indication,514504,213875,NA,1,100,100,4.43,41.57,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,SH,all,4728,indication,83107,41297,NA,1,100,99.9,5.69,49.69,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,SO,all,13399,indication,277462,120403,NA,1,100,100,4.83,43.39,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,SZ,all,8171,indication,162157,63302,NA,1,100,100,5.04,39.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,TG,all,14526,indication,282909,117572,NA,1.0010000000000001,100.10000000000001,100.1,5.13,41.56,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,TI,all,18821,indication,350986,174478,NA,1,100,100.1,5.36,49.71,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,UR,all,1394,indication,36819,17676,NA,0.999,99.9,100,3.79,48.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,VD,all,39983,indication,814762,342513,NA,1,100,99.89999999999999,4.91,42.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,VS,all,15351,indication,348503,150801,NA,1,100,100,4.4,43.27,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,ZG,all,6751,indication,128794,56745,NA,0.999,99.9,100,5.24,44.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202119,ZH,all,89835,indication,1553423,645291,NA,1,100,100,5.78,41.54,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,AG,all,38570,indication,694072,338300,NA,1,100,100,5.56,48.74,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,AI,all,787,indication,16293,7611,NA,1,100,100.1,4.83,46.71,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,AR,all,3315,indication,55309,27484,NA,1,100,100,5.99,49.69,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,BE,all,71786,indication,1043132,556946,NA,1.001,100.1,100.1,6.88,53.39,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,BL,all,24808,indication,290969,167740,NA,1,100,99.89999999999999,8.53,57.65,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,BS,all,15185,indication,196735,105776,NA,1,100,100,7.72,53.77,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,CH,all,568533,indication,8670300,4362439,NA,1.001,100.1,100,6.56,50.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,CHFL,all,571278,indication,8709355,4381517,NA,1,100,100,6.56,50.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,FL,all,2745,indication,39055,19078,NA,0.999,99.9,99.9,7.03,48.85,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,FR,all,16004,indication,325496,136939,NA,1.0010000000000001,100.1,100,4.92,42.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,GE,all,35875,indication,506343,283075,NA,0.999,99.89999999999999,99.89999999999999,7.09,55.91,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,GL,all,2764,indication,40851,20045,NA,1.0010000000000001,100.10000000000001,100.1,6.77,49.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,GR,all,11722,indication,200096,102377,NA,1,100,100,5.86,51.16,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,JU,all,4874,indication,73709,36320,NA,1.0010000000000001,100.10000000000001,100,6.61,49.27,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,LU,all,26761,indication,416347,205127,NA,1,100,100.10000000000001,6.43,49.27,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,NE,all,8578,indication,175894,89525,NA,0.999,99.89999999999999,100,4.88,50.9,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,NW,all,2411,indication,43520,21622,NA,1,100,100,5.54,49.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,OW,all,2572,indication,38108,17078,NA,1,100,99.9,6.75,44.81,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,SG,all,29204,indication,514504,243079,NA,1,100,100,5.68,47.25,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,SH,all,5375,indication,83107,46672,NA,1,100,100,6.47,56.16,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,SO,all,16903,indication,277462,137306,NA,0.999,99.89999999999999,100,6.09,49.49,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,SZ,all,9751,indication,162157,73053,NA,1,100,100,6.01,45.05,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,TG,all,15220,indication,282909,132792,NA,1,100,100,5.38,46.94,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,TI,all,25395,indication,350986,199873,NA,1,100,100.1,7.24,56.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,UR,all,2421,indication,36819,20097,NA,1,100,99.9,6.58,54.58,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,VD,all,50776,indication,814762,393289,NA,1,100,100,6.23,48.27,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,VS,all,24322,indication,348503,175123,NA,0.999,99.9,100,6.98,50.25,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,ZG,all,7891,indication,128794,64636,NA,1,100,100,6.13,50.19,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202120,ZH,all,115263,indication,1553423,760554,NA,1,100,100,7.42,48.96,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,AG,all,40931,indication,694072,379231,NA,1.0010000000000001,100.10000000000001,100.1,5.9,54.64,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,AI,all,1177,indication,16293,8788,NA,1,100,100,7.22,53.94,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,AR,all,2851,indication,55309,30335,NA,1,100,100.10000000000001,5.15,54.85,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,BE,all,70706,indication,1043132,627652,NA,0.999,99.89999999999999,100,6.78,60.17,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,BL,all,17667,indication,290969,185407,NA,1,100,100.10000000000001,6.07,63.72,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,BS,all,15408,indication,196735,121184,NA,1.001,100.1,100.10000000000001,7.83,61.6,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,CH,all,554484,indication,8670300,4916923,NA,1.001,100.1,99.9,6.4,56.71,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,CHFL,all,556687,indication,8709355,4938204,NA,1,100,100,6.39,56.7,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,FL,all,2203,indication,39055,21281,NA,1,100,100,5.64,54.49,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,FR,all,15631,indication,325496,152570,NA,1,100,100,4.8,46.87,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,GE,all,35972,indication,506343,319047,NA,1,100.00000000000001,100.1,7.1,63.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,GL,all,2150,indication,40851,22195,NA,1,100,99.9,5.26,54.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,GR,all,13180,indication,200096,115557,NA,1,100,100,6.59,57.75,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,JU,all,4685,indication,73709,41005,NA,1,100,100,6.36,55.63,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,LU,all,24833,indication,416347,229960,NA,0.999,99.9,100,5.96,55.23,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,NE,all,9893,indication,175894,99418,NA,1,100,100,5.62,56.52,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,NW,all,2778,indication,43520,24400,NA,1,100,100,6.38,56.07,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,OW,all,2051,indication,38108,19129,NA,0.999,99.9,100,5.38,50.2,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,SG,all,29410,indication,514504,272489,NA,1,100,100,5.72,52.96,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,SH,all,5160,indication,83107,51832,NA,1,100,100,6.21,62.37,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,SO,all,15852,indication,277462,153158,NA,1,100,99.9,5.71,55.2,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,SZ,all,9945,indication,162157,82998,NA,0.999,99.89999999999999,100,6.13,51.18,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,TG,all,19500,indication,282909,152292,NA,1,100,100,6.89,53.83,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,TI,all,24645,indication,350986,224518,NA,0.998,99.8,100.1,7.02,63.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,UR,all,1487,indication,36819,21584,NA,0.999,99.89999999999999,99.9,4.04,58.62,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,VD,all,54226,indication,814762,447515,NA,1.0010000000000001,100.10000000000001,100,6.66,54.93,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,VS,all,23285,indication,348503,198408,NA,1,100,100.1,6.68,56.93,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,ZG,all,7516,indication,128794,72152,NA,0.999,99.9,100.1,5.84,56.02,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202121,ZH,all,103545,indication,1553423,864099,NA,0.999,99.89999999999999,100.10000000000001,6.67,55.63,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,AG,all,51298,indication,694072,430529,NA,0.999,99.9,100,7.39,62.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,AI,all,1160,indication,16293,9948,NA,1,99.99999999999999,100,7.12,61.06,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,AR,all,3250,indication,55309,33585,NA,0.999,99.9,100,5.88,60.72,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,BE,all,78832,indication,1043132,706484,NA,0.999,99.89999999999999,100,7.56,67.73,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,BL,all,16163,indication,290969,201570,NA,1,100,100.10000000000001,5.55,69.28,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,BS,all,20278,indication,196735,141462,NA,1,100,99.9,10.31,71.9,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,CH,all,633028,indication,8670300,5549951,NA,1,100,100,7.3,64.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,CHFL,all,635801,indication,8709355,5574005,NA,1,100,100,7.3,64,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,FL,all,2773,indication,39055,24054,NA,1,100,99.9,7.1,61.59,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,FR,all,17133,indication,325496,169703,NA,1.0010000000000001,100.10000000000001,99.9,5.26,52.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,GE,all,38720,indication,506343,357767,NA,1,100.00000000000001,99.9,7.65,70.66,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,GL,all,2202,indication,40851,24397,NA,1,100,100,5.39,59.72,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,GR,all,10221,indication,200096,125778,NA,1,100,100,5.11,62.86,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,JU,all,4714,indication,73709,45719,NA,1.002,100.2,99.8,6.4,62.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,LU,all,28711,indication,416347,258671,NA,1.0010000000000001,100.1,100,6.9,62.13,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,NE,all,10598,indication,175894,110016,NA,1,100,100,6.03,62.55,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,NW,all,2696,indication,43520,27096,NA,1.001,100.1,99.9,6.19,62.26,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,OW,all,2138,indication,38108,21267,NA,1,100,100,5.61,55.81,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,SG,all,31522,indication,514504,304011,NA,1,100,100,6.13,59.09,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,SH,all,5821,indication,83107,57653,NA,1,100,100,7,69.37,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,SO,all,19831,indication,277462,172989,NA,0.999,99.9,100,7.15,62.35,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,SZ,all,10121,indication,162157,93119,NA,1,100,100,6.24,57.43,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,TG,all,21246,indication,282909,173538,NA,1,100,100,7.51,61.34,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,TI,all,27877,indication,350986,252395,NA,1.0010000000000001,100.10000000000001,99.9,7.94,71.91,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,UR,all,3235,indication,36819,24819,NA,1.0010000000000001,100.1,100,8.79,67.41,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,VD,all,64347,indication,814762,511862,NA,0.999,99.89999999999999,100,7.9,62.82,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,VS,all,19699,indication,348503,218107,NA,0.999,99.9,100,5.65,62.58,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,ZG,all,9865,indication,128794,82017,NA,1,100,100.1,7.66,63.68,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202122,ZH,all,131350,indication,1553423,995449,NA,1,100,100,8.46,64.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,AG,all,49830,indication,694072,480359,NA,0.999,99.89999999999999,100,7.18,69.21,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,AI,all,690,indication,16293,10638,NA,1,99.99999999999999,100.1,4.23,65.29,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,AR,all,3289,indication,55309,36874,NA,1.001,100.1,100,5.95,66.67,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,BE,all,81146,indication,1043132,787630,NA,0.999,99.9,100,7.78,75.51,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,BL,all,14205,indication,290969,215775,NA,1,100,100,4.88,74.16,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,BS,all,13786,indication,196735,155248,NA,0.999,99.9,100,7.01,78.91,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,CH,all,641383,indication,8670300,6191334,NA,1,100,100,7.4,71.41,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,CHFL,all,644257,indication,8709355,6218262,NA,1,100,100,7.4,71.4,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,FL,all,2874,indication,39055,26928,NA,1,100,100,7.36,68.95,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,FR,all,23070,indication,325496,192773,NA,1,100,100,7.09,59.22,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,GE,all,39297,indication,506343,397064,NA,1,100,100.1,7.76,78.42,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,GL,all,2298,indication,40851,26695,NA,1,100,100,5.63,65.35,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,GR,all,12653,indication,200096,138431,NA,1.001,100.1,99.9,6.32,69.18,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,JU,all,4201,indication,73709,49920,NA,0.999,99.9,99.80000000000001,5.7,67.73,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,LU,all,27725,indication,416347,286396,NA,1,100,100.1,6.66,68.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,NE,all,11892,indication,175894,121908,NA,1,100,100.1,6.76,69.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,NW,all,2949,indication,43520,30045,NA,1,100,100,6.78,69.04,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,OW,all,1981,indication,38108,23248,NA,1,100,99.9,5.2,61.01,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,SG,all,32613,indication,514504,336624,NA,1,100,99.9,6.34,65.43,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,SH,all,6002,indication,83107,63655,NA,0.999,99.9,100,7.22,76.59,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,SO,all,23604,indication,277462,196593,NA,0.999,99.89999999999999,100,8.51,70.85,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,SZ,all,11594,indication,162157,104713,NA,1.001,100.1,100,7.15,64.58,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,TG,all,22847,indication,282909,196385,NA,1,100,99.89999999999999,8.08,69.42,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,TI,all,21854,indication,350986,274249,NA,1,100.00000000000001,100.1,6.23,78.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,UR,all,2048,indication,36819,26867,NA,0.9989999999999999,99.89999999999999,100,5.56,72.97,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,VD,all,60985,indication,814762,572847,NA,1,100,99.89999999999999,7.49,70.31,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,VS,all,23379,indication,348503,241486,NA,1.0010000000000001,100.1,100.1,6.71,69.29,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,ZG,all,9462,indication,128794,91479,NA,1.0010000000000001,100.10000000000001,100,7.35,71.03,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202123,ZH,all,137983,indication,1553423,1133432,NA,1,100,100,8.88,72.96,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,AG,all,42305,indication,694072,522664,NA,1,100.00000000000001,99.99999999999999,6.1,75.3,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,AI,all,470,indication,16293,11108,NA,1,100,100.10000000000001,2.88,68.18,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,AR,all,3306,indication,55309,40180,NA,1.001,100.1,100,5.98,72.65,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,BE,all,79033,indication,1043132,866663,NA,1.001,100.10000000000001,100.1,7.58,83.08,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,BL,all,22092,indication,290969,237867,NA,1.001,100.1,100,7.59,81.75,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,BS,all,13270,indication,196735,168518,NA,1,100,100,6.75,85.66,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,CH,all,600909,indication,8670300,6792243,NA,0.9999999999999999,99.99999999999999,100.1,6.93,78.34,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,CHFL,all,603717,indication,8709355,6821979,NA,0.9999999999999999,99.99999999999999,100,6.93,78.33,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,FL,all,2808,indication,39055,29736,NA,1,100,100.1,7.19,76.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,FR,all,25015,indication,325496,217788,NA,0.999,99.9,100,7.69,66.91,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,GE,all,37151,indication,506343,434215,NA,0.9999999999999999,100,99.9,7.34,85.76,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,GL,all,2687,indication,40851,29382,NA,1,100,100,6.58,71.92,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,GR,all,10876,indication,200096,149307,NA,1.0010000000000001,100.10000000000001,100.1,5.44,74.62,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,JU,all,3994,indication,73709,53914,NA,1,100,100,5.42,73.14,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,LU,all,27963,indication,416347,314359,NA,0.999,99.9,100,6.72,75.5,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,NE,all,10735,indication,175894,132643,NA,1.0010000000000001,100.10000000000001,100,6.1,75.41,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,NW,all,1959,indication,43520,32004,NA,0.999,99.9,99.8,4.5,73.54,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,OW,all,2213,indication,38108,25461,NA,1,99.99999999999999,99.89999999999999,5.81,66.81,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
202124,SG,all,27591,indication,514504,364215,NA,1.0010000000000001,100.10000000000001,100,5.36,70.79,COVID19VaccDosesAdministered,2021-12-06_07-48-24,detailed
