geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d,nachweismethode,type_variant
AI,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,16293,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,55309,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043132,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,290969,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,196735,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,39055,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,325496,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,506343,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,40851,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,200096,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,73709,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,416347,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,175894,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,43520,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,38108,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,514504,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,83107,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,277462,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,162157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,282909,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,36819,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,814762,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,348503,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,128794,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202042,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202042,7203,840,6363,82740,1,100,11.7,4.699999999999999,3.4,694072,1037.79,11920.95,2247,323.74,0,45.3,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202042,220,74,146,1547,1,100,33.6,13.600000000000001,8,16293,1350.27,9494.88,60,368.25,0,37.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202042,587,105,482,6065,1,100,17.9,7.499999999999998,4.1,55309,1061.31,10965.67,175,316.4,0,42.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202042,13667,1798,11869,127479,1,100,13.2,5.1,3.6,1043132,1310.19,12220.79,4512,432.54,0,49.3,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202042,3354,318,3036,37375,1,100,9.5,3.9000000000000004,2.1,290969,1152.7,12845.01,1415,486.31,0,73,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202042,2892,205,2687,32084,1,100,7.1,1.2999999999999998,2.4,196735,1470,16308.23,906,460.52,0,45.6,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202042,588,77,511,9274,1,100,13.1,9.399999999999999,1.6,39055,1505.57,23746,-13,-33.29,0,-2.2,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202042,5122,1144,3978,43905,1,100,22.3,7.9,7,325496,1573.6,13488.65,1920,589.87,0,60,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202042,13192,2226,10966,115012,1,100,16.9,5.099999999999998,6.7,506343,2605.35,22714.25,3790,748.51,0,40.3,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202042,394,71,323,3890,1,100,18,8.8,4,40851,964.48,9522.41,177,433.28,0,81.6,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202042,2157,235,1922,23222,1,100,10.9,2.0999999999999996,3.2,200096,1077.98,11605.43,385,192.41,0,21.7,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202042,1356,374,982,9631,1,100,27.6,5.200000000000003,7.1,73709,1839.67,13066.25,659,894.06,0,94.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202042,4767,648,4119,45640,1,100,13.6,5.699999999999999,3.3,416347,1144.96,10962.01,1556,373.73,0,48.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202042,2211,558,1653,23738,1,100,25.2,8.599999999999998,5.6,175894,1257.01,13495.63,414,235.37,0,23,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202042,545,58,487,4271,1,100,10.6,-2,3.3,43520,1252.3,9813.88,195,448.07,0,55.7,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202042,389,78,311,3648,1,100,20.1,2.8000000000000007,4.7,38108,1020.78,9572.79,140,367.37,0,56.2,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202042,6165,1034,5131,60535,1,100,16.8,5.800000000000001,4.2,514504,1198.24,11765.7,2140,415.93,0,53.2,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202042,837,70,767,9469,1,100,8.4,3.2,2.8,83107,1007.14,11393.75,159,191.32,0,23.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202042,2592,277,2315,31791,1,100,10.7,3.999999999999999,2.9,277462,934.18,11457.79,721,259.85,0,38.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202042,3118,660,2458,21351,1,100,21.2,4.199999999999999,6.5,162157,1922.83,13166.87,1048,646.29,0,50.6,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202042,2806,349,2457,31011,1,100,12.4,5.1000000000000005,2.9,282909,991.84,10961.48,720,254.5,0,34.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202042,5416,632,4784,41742,1,100,11.7,4.8999999999999995,3.2,350986,1543.08,11892.78,1902,541.9,0,54.1,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202042,324,54,270,2989,1,100,16.7,5.399999999999999,4.9,36819,879.98,8118.09,102,277.03,0,45.9,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202042,13792,2524,11268,164869,1,100,18.3,7.100000000000001,6.1,814762,1692.76,20235.23,1786,219.2,0,14.9,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202042,6719,1880,4839,43811,1,100,28,11.399999999999999,7.8,348503,1927.96,12571.2,3185,913.91,0,90.1,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202042,2080,285,1795,18064,1,100,13.7,2,4.3,128794,1614.98,14025.5,501,388.99,0,31.7,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202042,24591,2931,21660,267311,1,100,11.9,3.5,3.8,1553423,1583.02,17207.87,6329,407.42,0,34.7,COVID19Test,2021-12-16_07-53-19,isoweek,2020-42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,694072,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,16293,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,55309,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043132,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,290969,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,196735,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,39055,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,325496,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,506343,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,40851,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,200096,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,73709,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,416347,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,175894,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,43520,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,38108,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,514504,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,83107,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,277462,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,162157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,282909,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,36819,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,814762,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,348503,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,128794,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202043,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202043,10615,1722,8893,93355,1,100,16.2,4.5,4.9,694072,1529.38,13450.33,3412,491.59,0,47.4,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202043,263,90,173,1810,1,100,34.2,0.6000000000000014,11.8,16293,1614.19,11109.07,43,263.92,0,19.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202043,935,220,715,7000,1,100,23.5,5.600000000000001,6.7,55309,1690.5,12656.17,348,629.19,0,59.3,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202043,19129,3715,15414,146608,1,100,19.4,6.199999999999999,5.7,1043132,1833.8,14054.6,5462,523.61,0,40,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202043,5163,627,4536,42538,1,100,12.1,2.5999999999999996,3.3,290969,1774.42,14619.43,1809,621.72,0,53.9,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202043,4281,456,3825,36365,1,100,10.7,3.5999999999999996,3.3,196735,2176.02,18484.26,1389,706.02,0,48,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202043,1310,209,1101,10584,1,100,16,2.9000000000000004,3.4,39055,3354.24,27100.24,722,1848.67,0,122.8,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202043,7221,2629,4592,51126,1,100,36.4,14.099999999999998,11.1,325496,2218.46,15707.11,2099,644.86,0,41,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202043,15825,4867,10958,130837,1,100,30.8,13.900000000000002,9.6,506343,3125.35,25839.6,2633,520,0,20,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202043,522,92,430,4412,1,100,17.6,-0.3999999999999986,5.6,40851,1277.81,10800.23,128,313.33,0,32.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202043,2893,609,2284,26115,1,100,21.1,10.200000000000001,5.2,200096,1445.81,13051.24,736,367.83,0,34.1,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202043,2081,646,1435,11712,1,100,31,3.3999999999999986,11.3,73709,2823.26,15889.51,725,983.59,0,53.5,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202043,6672,1241,5431,52312,1,100,18.6,5.000000000000002,5.2,416347,1602.51,12564.52,1905,457.55,0,40,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202043,3197,1149,2048,26935,1,100,35.9,10.7,9.2,175894,1817.57,15313.2,986,560.56,0,44.6,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202043,589,94,495,4860,1,100,16,5.4,4.8,43520,1353.4,11167.28,44,101.1,0,8.1,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202043,419,81,338,4067,1,100,19.3,-0.8000000000000007,6.2,38108,1099.51,10672.3,30,78.73,0,7.7,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202043,8925,2076,6849,69460,1,100,23.3,6.5,6.6,514504,1734.68,13500.38,2760,536.44,0,44.8,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202043,1275,222,1053,10744,1,100,17.4,8.999999999999998,4.5,83107,1534.17,12927.91,438,527.03,0,52.3,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202043,4152,619,3533,35943,1,100,14.9,4.200000000000001,4.3,277462,1496.42,12954.21,1560,562.24,0,60.2,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202043,3805,965,2840,25156,1,100,25.4,4.199999999999999,9.4,162157,2346.49,15513.36,687,423.66,0,22,COVID19Test,2021-12-16_07-53-19,isoweek,2020-43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
