date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202136,female,unknown,27,1836,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,male,fully_vaccinated,32,279,2377648,1.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,male,partially_vaccinated,3,116,211195,1.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,male,not_vaccinated,130,2735,1733124,7.5,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,male,unknown,32,2202,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,unknown,fully_vaccinated,0,0,1469,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,unknown,partially_vaccinated,0,0,153,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202136,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,female,fully_vaccinated,29,240,2515294,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,female,partially_vaccinated,0,83,240012,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,female,not_vaccinated,107,2331,1632082,6.56,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,female,unknown,8,1844,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,male,fully_vaccinated,24,303,2422106,0.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,male,partially_vaccinated,7,123,244724,2.86,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,male,not_vaccinated,113,2848,1655137,6.83,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,male,unknown,28,2230,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,unknown,fully_vaccinated,0,0,1505,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,unknown,partially_vaccinated,0,0,199,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202137,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,female,fully_vaccinated,24,264,2563660,0.94,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,female,partially_vaccinated,1,84,244733,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,female,not_vaccinated,74,2405,1578995,4.69,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,female,unknown,14,1858,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,male,fully_vaccinated,25,328,2470257,1.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,male,partially_vaccinated,5,128,254228,1.97,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,male,not_vaccinated,92,2940,1597482,5.76,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,male,unknown,17,2247,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,unknown,fully_vaccinated,0,0,1547,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,unknown,partially_vaccinated,0,0,205,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202138,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,female,fully_vaccinated,15,279,2613843,0.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,female,partially_vaccinated,0,84,229346,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,female,not_vaccinated,60,2465,1544199,3.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,female,unknown,12,1870,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,male,fully_vaccinated,18,346,2520247,0.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,male,partially_vaccinated,3,131,240504,1.25,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,male,not_vaccinated,48,2988,1561216,3.07,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,male,unknown,16,2263,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,unknown,fully_vaccinated,0,0,1577,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,unknown,partially_vaccinated,0,0,204,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202139,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,female,fully_vaccinated,25,304,2670901,0.94,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,female,partially_vaccinated,3,87,197837,1.52,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,female,not_vaccinated,44,2509,1518650,2.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,female,unknown,10,1880,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,male,fully_vaccinated,28,374,2580879,1.08,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,male,partially_vaccinated,3,134,206791,1.45,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,male,not_vaccinated,48,3036,1534297,3.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,male,unknown,6,2269,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,unknown,fully_vaccinated,0,0,1670,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,unknown,partially_vaccinated,0,0,136,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,unknown,not_vaccinated,1,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202140,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,female,fully_vaccinated,17,321,2733252,0.62,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,female,partially_vaccinated,0,87,158060,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,female,not_vaccinated,47,2556,1496076,3.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,female,unknown,9,1889,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,male,fully_vaccinated,32,406,2649671,1.21,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,male,partially_vaccinated,6,140,162553,3.69,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,male,not_vaccinated,37,3073,1509743,2.45,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,male,unknown,11,2280,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,unknown,fully_vaccinated,0,0,1728,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,unknown,partially_vaccinated,0,0,116,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202141,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,female,fully_vaccinated,25,346,2786264,0.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,female,partially_vaccinated,2,89,123227,1.62,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,female,not_vaccinated,41,2597,1477897,2.77,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,female,unknown,13,1902,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,male,fully_vaccinated,45,451,2707950,1.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,male,partially_vaccinated,0,140,123666,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,male,not_vaccinated,41,3114,1490351,2.75,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,male,unknown,16,2296,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,unknown,fully_vaccinated,0,0,1766,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,unknown,partially_vaccinated,0,0,97,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202142,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,female,fully_vaccinated,34,380,2822250,1.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,female,partially_vaccinated,1,90,101236,0.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,female,not_vaccinated,56,2653,1463902,3.83,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,female,unknown,15,1917,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,male,fully_vaccinated,43,494,2746982,1.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,male,partially_vaccinated,1,141,99254,1.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,male,not_vaccinated,71,3185,1475731,4.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,male,unknown,16,2312,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,unknown,fully_vaccinated,0,0,1810,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,unknown,partially_vaccinated,0,0,66,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202143,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,female,fully_vaccinated,40,420,2846432,1.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,female,partially_vaccinated,2,92,89111,2.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,female,not_vaccinated,75,2728,1451845,5.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,female,unknown,27,1944,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,male,fully_vaccinated,64,558,2773463,2.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,male,partially_vaccinated,1,142,85892,1.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,male,not_vaccinated,79,3264,1462612,5.4,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,male,unknown,18,2330,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,unknown,fully_vaccinated,0,0,1839,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,unknown,partially_vaccinated,0,0,52,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202144,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,female,fully_vaccinated,67,487,2868070,2.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,female,partially_vaccinated,0,92,84455,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,female,not_vaccinated,107,2835,1434863,7.46,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,female,unknown,19,1963,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,male,fully_vaccinated,78,636,2797078,2.79,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,male,partially_vaccinated,1,143,80652,1.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,male,not_vaccinated,102,3366,1444237,7.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,male,unknown,20,2350,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,unknown,fully_vaccinated,0,0,1866,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,unknown,partially_vaccinated,0,0,45,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202145,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,female,fully_vaccinated,81,568,2884257,2.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,female,partially_vaccinated,5,97,80733,6.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,female,not_vaccinated,153,2988,1422398,10.76,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,female,unknown,42,2005,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,male,fully_vaccinated,109,745,2814245,3.87,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,male,partially_vaccinated,1,144,76483,1.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,male,not_vaccinated,140,3506,1431239,9.78,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,male,unknown,31,2381,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,unknown,fully_vaccinated,0,0,1888,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,unknown,partially_vaccinated,0,0,38,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202146,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,female,fully_vaccinated,67,635,2897791,2.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,female,partially_vaccinated,1,98,78613,1.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,female,not_vaccinated,164,3152,1410984,11.62,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,female,unknown,39,2044,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,male,fully_vaccinated,136,881,2828430,4.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,male,partially_vaccinated,2,146,73839,2.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,male,not_vaccinated,179,3685,1419698,12.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,male,unknown,65,2446,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,unknown,fully_vaccinated,0,0,1893,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,unknown,partially_vaccinated,0,0,44,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202147,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,female,fully_vaccinated,92,727,2910897,3.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,female,partially_vaccinated,3,101,78133,3.84,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,female,not_vaccinated,199,3351,1398358,14.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,female,unknown,40,2084,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,male,fully_vaccinated,135,1016,2842301,4.75,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,male,partially_vaccinated,3,149,72766,4.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,male,not_vaccinated,214,3899,1406900,15.21,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,male,unknown,67,2513,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,unknown,fully_vaccinated,0,0,1906,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,unknown,partially_vaccinated,0,0,41,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202148,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,female,fully_vaccinated,94,821,2925903,3.21,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,female,partially_vaccinated,7,108,78341,8.94,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,female,not_vaccinated,190,3541,1383144,13.74,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,female,unknown,37,2121,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,male,fully_vaccinated,114,1130,2858029,3.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,male,partially_vaccinated,6,155,72091,8.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,male,not_vaccinated,216,4115,1391847,15.52,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,male,unknown,55,2568,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,unknown,fully_vaccinated,0,0,1925,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,unknown,partially_vaccinated,0,0,35,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202149,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-16_07-53-19,TRUE
202104,all,fully_vaccinated,0,0,16387,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202104,all,partially_vaccinated,2,2,286565,0.7,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202104,all,not_vaccinated,57,57,8406403,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202104,all,unknown,243,243,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202105,all,fully_vaccinated,0,0,47637,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202105,all,partially_vaccinated,7,9,323306,2.17,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202105,all,not_vaccinated,118,175,8338412,1.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202105,all,unknown,301,544,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202106,all,fully_vaccinated,3,3,103118,2.91,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202106,all,partially_vaccinated,4,13,344914,1.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202106,all,not_vaccinated,110,285,8261323,1.33,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202106,all,unknown,213,757,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202107,all,fully_vaccinated,6,9,174815,3.43,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202107,all,partially_vaccinated,10,23,331231,3.02,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202107,all,not_vaccinated,109,394,8203309,1.33,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202107,all,unknown,188,945,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202108,all,fully_vaccinated,6,15,264070,2.27,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202108,all,partially_vaccinated,6,29,289960,2.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202108,all,not_vaccinated,99,493,8155325,1.21,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202108,all,unknown,182,1127,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202109,all,fully_vaccinated,6,21,340125,1.76,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202109,all,partially_vaccinated,7,36,287805,2.43,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202109,all,not_vaccinated,143,636,8081425,1.77,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202109,all,unknown,186,1313,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202110,all,fully_vaccinated,5,26,401647,1.24,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202110,all,partially_vaccinated,8,44,315307,2.54,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202110,all,not_vaccinated,135,771,7992401,1.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202110,all,unknown,209,1522,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202111,all,fully_vaccinated,10,36,474421,2.11,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202111,all,partially_vaccinated,13,57,319696,4.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202111,all,not_vaccinated,158,929,7915238,2,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
202111,all,unknown,231,1753,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-16_07-53-19,TRUE
