date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202144,SZ,contact_comm,0,indication,162157,44,0,0,0,0,0,0.03,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202145,SZ,contact_comm,1,indication,162157,45,0,0.001,0.1,0,0,0.03,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202146,SZ,contact_comm,1,indication,162157,46,0,0.002,0.2,0,0,0.03,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202147,SZ,contact_comm,0,indication,162157,46,0,0,0,0,0,0.03,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202148,SZ,contact_comm,2,indication,162157,48,0,0.005,0.5,0.1,0,0.03,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202149,SZ,contact_comm,0,indication,162157,48,0,0,0,0.1,0,0.03,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202052,SZ,other,0,indication,162157,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202053,SZ,other,0,indication,162157,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202101,SZ,other,0,indication,162157,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202102,SZ,other,0,indication,162157,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202103,SZ,other,1,indication,162157,1,0,0.004,0.4,0.4,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202104,SZ,other,4,indication,162157,5,0,0.019,1.9,1,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202105,SZ,other,19,indication,162157,24,0,0.019,1.9,1.6,0.01,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202106,SZ,other,53,indication,162157,77,0,0.048,4.8,3,0.03,0.05,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202107,SZ,other,35,indication,162157,112,0.1,0.045,4.5,3.4000000000000004,0.02,0.07,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202108,SZ,other,80,indication,162157,192,0.1,0.084,8.4,4.5,0.05,0.12,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202109,SZ,other,153,indication,162157,345,0.2,0.099,9.9,5.8999999999999995,0.09,0.21,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202110,SZ,other,41,indication,162157,386,0.2,0.033,3.3000000000000003,5.4,0.03,0.24,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202111,SZ,other,226,indication,162157,612,0.4,0.147,14.7,7.1,0.14,0.38,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202112,SZ,other,142,indication,162157,754,0.5,0.09,9,7.3999999999999995,0.09,0.46,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202113,SZ,other,81,indication,162157,835,0.5,0.067,6.7,7.3,0.05,0.51,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202114,SZ,other,489,indication,162157,1324,0.8,0.273,27.3,10,0.3,0.82,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202115,SZ,other,714,indication,162157,2038,1.3,0.416,41.6,13.600000000000001,0.44,1.26,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202116,SZ,other,428,indication,162157,2466,1.5,0.267,26.700000000000003,14.899999999999999,0.26,1.52,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,SZ,other,299,indication,162157,2765,1.7,0.194,19.400000000000002,15.299999999999999,0.18,1.71,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,SZ,other,282,indication,162157,3047,1.9,0.189,18.9,15.6,0.17,1.88,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,SZ,other,616,indication,162157,3663,2.3,0.342,34.2,17.1,0.38,2.26,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,SZ,other,992,indication,162157,4655,2.9,0.256,25.6,18.4,0.61,2.87,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,SZ,other,1111,indication,162157,5766,3.6,0.218,21.8,19,0.69,3.56,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,SZ,other,2027,indication,162157,7793,4.8,0.331,33.1,21.4,1.25,4.81,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202123,SZ,other,3350,indication,162157,11143,6.9,0.46,46,25.5,2.07,6.87,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202124,SZ,other,3635,indication,162157,14778,9.1,0.581,58.099999999999994,29.5,2.24,9.11,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202125,SZ,other,3374,indication,162157,18152,11.2,0.642,64.2,32.800000000000004,2.08,11.19,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202126,SZ,other,3180,indication,162157,21332,13.2,0.759,75.9,35.9,1.96,13.16,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202127,SZ,other,3295,indication,162157,24627,15.2,0.764,76.4,38.6,2.03,15.19,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202128,SZ,other,3140,indication,162157,27767,17.1,0.751,75.1,40.9,1.94,17.12,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202129,SZ,other,2085,indication,162157,29852,18.4,0.779,77.9,42.3,1.29,18.41,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202130,SZ,other,739,indication,162157,30591,18.9,0.727,72.7,42.699999999999996,0.46,18.87,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202131,SZ,other,647,indication,162157,31238,19.3,0.72,72,43.1,0.4,19.26,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202132,SZ,other,725,indication,162157,31963,19.7,0.71,71,43.4,0.45,19.71,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202133,SZ,other,802,indication,162157,32765,20.2,0.708,70.8,43.9,0.49,20.21,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202134,SZ,other,988,indication,162157,33753,20.8,0.779,77.9,44.4,0.61,20.82,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202135,SZ,other,769,indication,162157,34522,21.3,0.75,75,44.800000000000004,0.47,21.29,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202136,SZ,other,772,indication,162157,35294,21.8,0.789,78.9,45.300000000000004,0.48,21.77,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202137,SZ,other,1151,indication,162157,36445,22.5,0.771,77.10000000000001,45.9,0.71,22.48,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202138,SZ,other,1228,indication,162157,37673,23.2,0.781,78.10000000000001,46.5,0.76,23.23,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202139,SZ,other,1370,indication,162157,39043,24.1,0.776,77.60000000000001,47.199999999999996,0.84,24.08,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202140,SZ,other,1909,indication,162157,40952,25.3,0.791,79.10000000000001,48.1,1.18,25.25,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202141,SZ,other,1992,indication,162157,42944,26.5,0.771,77.10000000000001,48.9,1.23,26.48,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202142,SZ,other,1420,indication,162157,44364,27.4,0.772,77.2,49.5,0.88,27.36,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202143,SZ,other,861,indication,162157,45225,27.9,0.764,76.4,49.8,0.53,27.89,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202144,SZ,other,509,indication,162157,45734,28.2,0.769,76.9,50,0.31,28.2,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202145,SZ,other,658,indication,162157,46392,28.6,0.749,74.9,50.3,0.41,28.61,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202146,SZ,other,346,indication,162157,46738,28.8,0.765,76.5,50.4,0.21,28.82,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202147,SZ,other,313,indication,162157,47051,29,0.779,77.9,50.5,0.19,29.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202148,SZ,other,326,indication,162157,47377,29.2,0.751,75.1,50.6,0.2,29.22,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202149,SZ,other,411,indication,162157,47788,29.5,0.778,77.8,50.8,0.25,29.47,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202052,TG,age,0,indication,282909,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202053,TG,age,0,indication,282909,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202101,TG,age,0,indication,282909,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202102,TG,age,0,indication,282909,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202103,TG,age,0,indication,282909,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202104,TG,age,8,indication,282909,8,0,0.034,3.4000000000000004,2.4,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202105,TG,age,61,indication,282909,69,0,0.365,36.5,13.600000000000001,0.02,0.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202106,TG,age,449,indication,282909,518,0.2,0.397,39.7,31.6,0.16,0.18,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202107,TG,age,1385,indication,282909,1903,0.7,0.635,63.5,49.8,0.49,0.67,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202108,TG,age,2128,indication,282909,4031,1.4,0.581,58.099999999999994,53.900000000000006,0.75,1.42,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202109,TG,age,1705,indication,282909,5736,2,0.435,43.5,50.3,0.6,2.03,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202110,TG,age,1268,indication,282909,7004,2.5,0.405,40.5,48.199999999999996,0.45,2.48,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202111,TG,age,393,indication,282909,7397,2.6,0.331,33.1,47,0.14,2.61,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202112,TG,age,1202,indication,282909,8599,3,0.371,37.1,45.300000000000004,0.42,3.04,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202113,TG,age,359,indication,282909,8958,3.2,0.298,29.799999999999997,44.4,0.13,3.17,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202114,TG,age,613,indication,282909,9571,3.4,0.328,32.800000000000004,43.4,0.22,3.38,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202115,TG,age,844,indication,282909,10415,3.7,0.279,27.900000000000002,41.5,0.3,3.68,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202116,TG,age,873,indication,282909,11288,4,0.23,23,39.1,0.31,3.99,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,TG,age,890,indication,282909,12178,4.3,0.188,18.8,36.3,0.31,4.3,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,TG,age,930,indication,282909,13108,4.6,0.182,18.2,33.900000000000006,0.33,4.63,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,TG,age,661,indication,282909,13769,4.9,0.128,12.8,31.4,0.23,4.87,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,TG,age,949,indication,282909,14718,5.2,0.148,14.799999999999999,29.299999999999997,0.34,5.2,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,TG,age,410,indication,282909,15128,5.3,0.051,5.1,25.900000000000002,0.14,5.35,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,TG,age,310,indication,282909,15438,5.5,0.035,3.5000000000000004,23,0.11,5.46,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202123,TG,age,304,indication,282909,15742,5.6,0.029,2.9000000000000004,20.3,0.11,5.56,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202124,TG,age,196,indication,282909,15938,5.6,0.021,2.1,18.3,0.07,5.63,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202125,TG,age,124,indication,282909,16062,5.7,0.011,1.0999999999999999,16.400000000000002,0.04,5.68,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202126,TG,age,152,indication,282909,16214,5.7,0.013,1.3,14.7,0.05,5.73,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202127,TG,age,109,indication,282909,16323,5.8,0.009,0.8999999999999999,13.3,0.04,5.77,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202128,TG,age,58,indication,282909,16381,5.8,0.019,1.9,13.100000000000001,0.02,5.79,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202129,TG,age,48,indication,282909,16429,5.8,0.024,2.4,12.9,0.02,5.81,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202130,TG,age,44,indication,282909,16473,5.8,0.025,2.5,12.8,0.02,5.82,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202131,TG,age,34,indication,282909,16507,5.8,0.024,2.4,12.6,0.01,5.83,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202132,TG,age,30,indication,282909,16537,5.8,0.017,1.7000000000000002,12.5,0.01,5.85,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202133,TG,age,57,indication,282909,16594,5.9,0.035,3.5000000000000004,12.4,0.02,5.87,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202134,TG,age,53,indication,282909,16647,5.9,0.031,3.1,12.3,0.02,5.88,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202135,TG,age,30,indication,282909,16677,5.9,0.02,2,12.2,0.01,5.89,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202136,TG,age,43,indication,282909,16720,5.9,0.021,2.1,12,0.02,5.91,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202137,TG,age,44,indication,282909,16764,5.9,0.019,1.9,11.799999999999999,0.02,5.93,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202138,TG,age,52,indication,282909,16816,5.9,0.017,1.7000000000000002,11.600000000000001,0.02,5.94,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202139,TG,age,53,indication,282909,16869,6,0.018,1.7999999999999998,11.4,0.02,5.96,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202140,TG,age,131,indication,282909,17000,6,0.029,2.9000000000000004,11.200000000000001,0.05,6.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202141,TG,age,167,indication,282909,17167,6.1,0.034,3.4000000000000004,10.9,0.06,6.07,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202142,TG,age,137,indication,282909,17304,6.1,0.034,3.4000000000000004,10.8,0.05,6.12,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202143,TG,age,67,indication,282909,17371,6.1,0.031,3.1,10.7,0.02,6.14,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202144,TG,age,47,indication,282909,17418,6.2,0.033,3.3000000000000003,10.6,0.02,6.16,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202145,TG,age,54,indication,282909,17472,6.2,0.039,3.9,10.5,0.02,6.18,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202146,TG,age,55,indication,282909,17527,6.2,0.054,5.4,10.5,0.02,6.2,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202147,TG,age,38,indication,282909,17565,6.2,0.042,4.2,10.5,0.01,6.21,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202148,TG,age,37,indication,282909,17602,6.2,0.041,4.1000000000000005,10.4,0.01,6.22,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202149,TG,age,34,indication,282909,17636,6.2,0.031,3.1,10.4,0.01,6.23,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202052,TG,chronic_disease,0,indication,282909,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202053,TG,chronic_disease,0,indication,282909,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202101,TG,chronic_disease,0,indication,282909,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202102,TG,chronic_disease,0,indication,282909,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202103,TG,chronic_disease,1,indication,282909,1,0,0.01,1,1,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202104,TG,chronic_disease,14,indication,282909,15,0,0.06,6,4.3999999999999995,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202105,TG,chronic_disease,7,indication,282909,22,0,0.042,4.2,4.3,0,0.01,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202106,TG,chronic_disease,124,indication,282909,146,0.1,0.11,11,8.9,0.04,0.05,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202107,TG,chronic_disease,408,indication,282909,554,0.2,0.187,18.7,14.499999999999998,0.14,0.2,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202108,TG,chronic_disease,1098,indication,282909,1652,0.6,0.3,30,22.1,0.39,0.58,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202109,TG,chronic_disease,1504,indication,282909,3156,1.1,0.383,38.3,27.700000000000003,0.53,1.12,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202110,TG,chronic_disease,1125,indication,282909,4281,1.5,0.359,35.9,29.4,0.4,1.51,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202111,TG,chronic_disease,398,indication,282909,4679,1.7,0.335,33.5,29.7,0.14,1.65,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202112,TG,chronic_disease,1710,indication,282909,6389,2.3,0.528,52.800000000000004,33.7,0.6,2.26,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202113,TG,chronic_disease,591,indication,282909,6980,2.5,0.49,49,34.599999999999994,0.21,2.47,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202114,TG,chronic_disease,821,indication,282909,7801,2.8,0.439,43.9,35.4,0.29,2.76,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202115,TG,chronic_disease,1455,indication,282909,9256,3.3,0.481,48.1,36.9,0.51,3.27,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202116,TG,chronic_disease,1988,indication,282909,11244,4,0.524,52.400000000000006,39,0.7,3.97,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,TG,chronic_disease,1893,indication,282909,13137,4.6,0.4,40,39.1,0.67,4.64,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,TG,chronic_disease,2142,indication,282909,15279,5.4,0.419,41.9,39.5,0.76,5.4,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,TG,chronic_disease,2023,indication,282909,17302,6.1,0.393,39.300000000000004,39.5,0.72,6.12,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,TG,chronic_disease,2793,indication,282909,20095,7.1,0.436,43.6,40,0.99,7.1,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,TG,chronic_disease,2391,indication,282909,22486,7.9,0.296,29.599999999999998,38.5,0.85,7.95,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,TG,chronic_disease,2988,indication,282909,25474,9,0.335,33.5,37.9,1.06,9,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202123,TG,chronic_disease,2368,indication,282909,27842,9.8,0.226,22.6,35.8,0.84,9.84,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202124,TG,chronic_disease,1876,indication,282909,29718,10.5,0.201,20.1,34.1,0.66,10.5,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202125,TG,chronic_disease,838,indication,282909,30556,10.8,0.076,7.6,31.2,0.3,10.8,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202126,TG,chronic_disease,1036,indication,282909,31592,11.2,0.086,8.6,28.7,0.37,11.17,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202127,TG,chronic_disease,660,indication,282909,32252,11.4,0.054,5.4,26.400000000000002,0.23,11.4,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202128,TG,chronic_disease,220,indication,282909,32472,11.5,0.071,7.1,25.900000000000002,0.08,11.48,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202129,TG,chronic_disease,137,indication,282909,32609,11.5,0.068,6.800000000000001,25.6,0.05,11.53,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202130,TG,chronic_disease,138,indication,282909,32747,11.6,0.079,7.9,25.3,0.05,11.58,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202131,TG,chronic_disease,173,indication,282909,32920,11.6,0.124,12.4,25.2,0.06,11.64,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202132,TG,chronic_disease,151,indication,282909,33071,11.7,0.084,8.4,25,0.05,11.69,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202133,TG,chronic_disease,130,indication,282909,33201,11.7,0.079,7.9,24.8,0.05,11.74,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202134,TG,chronic_disease,125,indication,282909,33326,11.8,0.073,7.3,24.6,0.04,11.78,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202135,TG,chronic_disease,116,indication,282909,33442,11.8,0.077,7.7,24.4,0.04,11.82,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202136,TG,chronic_disease,120,indication,282909,33562,11.9,0.059,5.8999999999999995,24.099999999999998,0.04,11.86,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202137,TG,chronic_disease,133,indication,282909,33695,11.9,0.057,5.7,23.799999999999997,0.05,11.91,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202138,TG,chronic_disease,156,indication,282909,33851,12,0.051,5.1,23.400000000000002,0.06,11.97,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202139,TG,chronic_disease,168,indication,282909,34019,12,0.058,5.800000000000001,23.1,0.06,12.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202140,TG,chronic_disease,252,indication,282909,34271,12.1,0.057,5.7,22.6,0.09,12.11,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202141,TG,chronic_disease,319,indication,282909,34590,12.2,0.065,6.5,22.1,0.11,12.23,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202142,TG,chronic_disease,257,indication,282909,34847,12.3,0.065,6.5,21.7,0.09,12.32,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202143,TG,chronic_disease,132,indication,282909,34979,12.4,0.061,6.1,21.5,0.05,12.36,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202144,TG,chronic_disease,79,indication,282909,35058,12.4,0.055,5.5,21.3,0.03,12.39,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202145,TG,chronic_disease,91,indication,282909,35149,12.4,0.065,6.5,21.2,0.03,12.42,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202146,TG,chronic_disease,74,indication,282909,35223,12.5,0.073,7.3,21.099999999999998,0.03,12.45,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202147,TG,chronic_disease,56,indication,282909,35279,12.5,0.062,6.2,21,0.02,12.47,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202148,TG,chronic_disease,66,indication,282909,35345,12.5,0.072,7.199999999999999,21,0.02,12.49,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202149,TG,chronic_disease,75,indication,282909,35420,12.5,0.068,6.800000000000001,20.9,0.03,12.52,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202052,TG,med_prof,0,indication,282909,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202053,TG,med_prof,0,indication,282909,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202101,TG,med_prof,0,indication,282909,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202102,TG,med_prof,2,indication,282909,2,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202103,TG,med_prof,101,indication,282909,103,0,0.99,99,99,0.04,0.04,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202104,TG,med_prof,211,indication,282909,314,0.1,0.898,89.8,92.60000000000001,0.07,0.11,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202105,TG,med_prof,93,indication,282909,407,0.1,0.557,55.7,80.4,0.03,0.14,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202106,TG,med_prof,491,indication,282909,898,0.3,0.434,43.4,54.800000000000004,0.17,0.32,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202107,TG,med_prof,313,indication,282909,1211,0.4,0.144,14.399999999999999,31.7,0.11,0.43,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202108,TG,med_prof,262,indication,282909,1473,0.5,0.072,7.199999999999999,19.7,0.09,0.52,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202109,TG,med_prof,427,indication,282909,1900,0.7,0.109,10.9,16.7,0.15,0.67,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202110,TG,med_prof,557,indication,282909,2457,0.9,0.178,17.8,16.900000000000002,0.2,0.87,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202111,TG,med_prof,201,indication,282909,2658,0.9,0.169,16.900000000000002,16.900000000000002,0.07,0.94,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202112,TG,med_prof,109,indication,282909,2767,1,0.034,3.4000000000000004,14.6,0.04,0.98,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202113,TG,med_prof,132,indication,282909,2899,1,0.11,11,14.399999999999999,0.05,1.02,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202114,TG,med_prof,243,indication,282909,3142,1.1,0.13,13,14.299999999999999,0.09,1.11,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202115,TG,med_prof,323,indication,282909,3465,1.2,0.107,10.7,13.8,0.11,1.22,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202116,TG,med_prof,348,indication,282909,3813,1.3,0.092,9.2,13.200000000000001,0.12,1.35,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,TG,med_prof,417,indication,282909,4230,1.5,0.088,8.799999999999999,12.6,0.15,1.5,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,TG,med_prof,278,indication,282909,4508,1.6,0.054,5.4,11.600000000000001,0.1,1.59,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,TG,med_prof,388,indication,282909,4896,1.7,0.075,7.5,11.200000000000001,0.14,1.73,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,TG,med_prof,755,indication,282909,5651,2,0.118,11.799999999999999,11.200000000000001,0.27,2,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,TG,med_prof,2394,indication,282909,8045,2.8,0.296,29.599999999999998,13.8,0.85,2.84,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
